t_gps,kf_lat,kf_lon,kf_h,fc_lat,fc_lon,fc_h,rts_lat,rts_lon,rts_h,kf_sigma,rts_sigma,corrected_lat,corrected_lon,corrected_h
2610.000000,33.578330,-117.064241,396.531118,33.578206,-117.064247,446.168324,33.578375,-117.064249,456.702272,14.472864,1.755782,33.578364,-117.064477,455.131195
2625.000000,33.578329,-117.064240,396.827182,33.578206,-117.064246,446.569968,33.578375,-117.064249,456.702875,14.418070,1.755345,33.578364,-117.064477,455.131798
2640.000000,33.578328,-117.064239,397.094880,33.578206,-117.064246,446.930677,33.578375,-117.064249,456.703478,14.366715,1.754907,33.578364,-117.064477,455.132401
2655.000000,33.578328,-117.064239,397.366989,33.578205,-117.064245,447.295578,33.578375,-117.064249,456.704082,14.312172,1.754470,33.578364,-117.064477,455.133005
2670.000000,33.578327,-117.064238,397.639925,33.578205,-117.064245,447.660458,33.578375,-117.064249,456.704685,14.256863,1.754032,33.578364,-117.064477,455.133608
2685.000000,33.578327,-117.064237,397.883258,33.578205,-117.064244,447.982851,33.578375,-117.064249,456.705288,14.205244,1.753595,33.578364,-117.064477,455.134211
2700.000000,33.578326,-117.064236,398.108132,33.578204,-117.064243,448.276889,33.578375,-117.064249,456.705892,14.151864,1.753158,33.578364,-117.064477,455.134815
2715.000000,33.578325,-117.064235,398.336913,33.578204,-117.064243,448.576042,33.578375,-117.064249,456.706495,14.098757,1.752720,33.578364,-117.064477,455.135418
2730.000000,33.578325,-117.064234,398.536029,33.578203,-117.064243,448.832155,33.578375,-117.064249,456.707098,14.047679,1.752283,33.578364,-117.064477,455.136021
2745.000000,33.578324,-117.064234,398.745070,33.578203,-117.064242,449.102070,33.578375,-117.064249,456.707702,13.996416,1.751846,33.578364,-117.064477,455.136624
2760.000000,33.578323,-117.064233,398.951233,33.578203,-117.064242,449.365519,33.578375,-117.064249,456.708305,13.940961,1.751408,33.578364,-117.064477,455.137228
2775.000000,33.578323,-117.064232,399.136583,33.578202,-117.064242,449.599844,33.578375,-117.064249,456.708908,13.889778,1.750971,33.578364,-117.064477,455.137831
2790.000000,33.578322,-117.064231,399.277384,33.578202,-117.064241,449.770208,33.578375,-117.064249,456.709512,13.841980,1.750534,33.578364,-117.064477,455.138434
2805.000000,33.578321,-117.064231,399.448527,33.578201,-117.064241,449.982203,33.578375,-117.064249,456.710115,13.788640,1.750097,33.578364,-117.064477,455.139038
2820.000000,33.578321,-117.064230,399.624594,33.578201,-117.064241,450.200164,33.578375,-117.064249,456.710718,13.733278,1.749659,33.578364,-117.064477,455.139641
2835.000000,33.578320,-117.064230,399.766779,33.578201,-117.064241,450.369569,33.578374,-117.064249,456.711322,13.680812,1.749222,33.578364,-117.064477,455.140244
2850.000000,33.578320,-117.064229,399.914224,33.578200,-117.064241,450.545805,33.578374,-117.064249,456.711925,13.626954,1.748785,33.578364,-117.064477,455.140848
2865.000000,33.578319,-117.064228,400.057559,33.578200,-117.064240,450.715279,33.578374,-117.064249,456.712528,13.571835,1.748348,33.578364,-117.064477,455.141451
2880.000000,33.578319,-117.064228,400.199860,33.578200,-117.064240,450.882657,33.578374,-117.064249,456.713132,13.515843,1.747911,33.578364,-117.064477,455.142054
2895.000000,33.578318,-117.064227,400.317604,33.578200,-117.064240,451.015130,33.578374,-117.064249,456.713735,13.462589,1.747474,33.578364,-117.064477,455.142658
2910.000000,33.578318,-117.064227,400.451297,33.578199,-117.064240,451.169787,33.578374,-117.064249,456.714338,13.407096,1.747037,33.578364,-117.064477,455.143261
2925.000000,33.578317,-117.064227,400.575825,33.578199,-117.064240,451.310599,33.578374,-117.064249,456.714942,13.350821,1.746600,33.578364,-117.064477,455.143864
2940.000000,33.578316,-117.064226,400.650788,33.578199,-117.064240,451.381644,33.578374,-117.064249,456.715545,13.301066,1.746163,33.578364,-117.064477,455.144468
2955.000000,33.578316,-117.064226,400.711861,33.578198,-117.064240,451.432726,33.578374,-117.064249,456.716148,13.252002,1.745726,33.578364,-117.064477,455.145071
2970.000000,33.578315,-117.064225,400.796982,33.578198,-117.064241,451.516963,33.578374,-117.064249,456.716752,13.198032,1.745289,33.578364,-117.064477,455.145674
2985.000000,33.578315,-117.064225,400.882057,33.578198,-117.064241,451.600779,33.578374,-117.064249,456.717355,13.143195,1.744853,33.578364,-117.064477,455.146278
3000.000000,33.578314,-117.064224,400.972591,33.578198,-117.064241,451.692939,33.578374,-117.064249,456.717958,13.089393,1.744416,33.578364,-117.064477,455.146881
3015.000000,33.578314,-117.064224,401.046609,33.578197,-117.064241,451.761441,33.578374,-117.064249,456.718562,13.036708,1.743979,33.578364,-117.064477,455.147484
3030.000000,33.578313,-117.064224,401.134211,33.578197,-117.064241,451.848990,33.578374,-117.064249,456.719165,12.982040,1.743542,33.578364,-117.064477,455.148088
3045.000000,33.578313,-117.064223,401.194633,33.578197,-117.064241,451.898518,33.578374,-117.064249,456.719768,12.931526,1.743106,33.578364,-117.064477,455.148691
3060.000000,33.578312,-117.064223,401.233803,33.578196,-117.064241,451.918072,33.578374,-117.064249,456.720372,12.883446,1.742669,33.578364,-117.064477,455.149294
3075.000000,33.578312,-117.064223,401.281452,33.578196,-117.064241,451.949928,33.578374,-117.064249,456.720975,12.834923,1.742232,33.578364,-117.064477,455.149898
3090.000000,33.578311,-117.064222,401.357981,33.578196,-117.064242,452.022082,33.578374,-117.064249,456.721578,12.781460,1.741796,33.578364,-117.064477,455.150501
3105.000000,33.578311,-117.064222,401.425259,33.578195,-117.064242,452.081375,33.578374,-117.064249,456.722182,12.729583,1.741359,33.578364,-117.064477,455.151104
3120.000000,33.578310,-117.064222,401.455466,33.578195,-117.064242,452.088583,33.578374,-117.064249,456.722785,12.682762,1.740922,33.578364,-117.064477,455.151708
3135.000000,33.578309,-117.064222,401.483483,33.578194,-117.064242,452.093374,33.578374,-117.064249,456.723388,12.637638,1.740486,33.578364,-117.064477,455.152311
3150.000000,33.578309,-117.064221,401.525883,33.578194,-117.064242,452.118028,33.578374,-117.064249,456.723992,12.589198,1.740049,33.578364,-117.064477,455.152914
3165.000000,33.578308,-117.064221,401.578500,33.578194,-117.064243,452.156902,33.578374,-117.064249,456.724595,12.538666,1.739613,33.578364,-117.064477,455.153518
3180.000000,33.578308,-117.064221,401.616249,33.578193,-117.064243,452.174933,33.578374,-117.064249,456.725198,12.490161,1.739177,33.578364,-117.064477,455.154121
3195.000000,33.578307,-117.064221,401.632759,33.578193,-117.064243,452.163239,33.578374,-117.064249,456.725802,12.444702,1.738740,33.578364,-117.064477,455.154724
3210.000000,33.578306,-117.064220,401.654244,33.578192,-117.064244,452.158283,33.578374,-117.064249,456.726405,12.397376,1.738304,33.578364,-117.064477,455.155328
3225.000000,33.578335,-117.064210,409.311339,33.578236,-117.064229,463.090816,33.578374,-117.064249,456.727008,11.825341,1.737867,33.578364,-117.064477,455.155931
3240.000000,33.578359,-117.064201,415.633378,33.578271,-117.064216,472.076178,33.578374,-117.064249,456.727612,11.337801,1.737431,33.578363,-117.064477,455.156534
3255.000000,33.578379,-117.064193,420.870896,33.578300,-117.064206,479.485064,33.578374,-117.064249,456.728215,10.917803,1.736995,33.578363,-117.064477,455.157138
3270.000000,33.578395,-117.064187,425.298016,33.578325,-117.064197,485.720237,33.578374,-117.064249,456.728818,10.554793,1.736558,33.578363,-117.064477,455.157741
3285.000000,33.578410,-117.064181,429.123782,33.578346,-117.064190,491.085856,33.578374,-117.064249,456.729422,10.236259,1.736122,33.578363,-117.064477,455.158344
3300.000000,33.578422,-117.064176,432.481954,33.578364,-117.064183,495.774361,33.578374,-117.064249,456.730025,9.948833,1.735686,33.578363,-117.064477,455.158948
3315.000000,33.578433,-117.064172,435.467606,33.578380,-117.064177,499.926324,33.578374,-117.064249,456.730628,9.693262,1.735250,33.578363,-117.064477,455.159551
3330.000000,33.578442,-117.064168,438.114786,33.578394,-117.064172,503.590279,33.578374,-117.064249,456.731232,9.464195,1.734814,33.578363,-117.064477,455.160154
3345.000000,33.578451,-117.064164,440.460410,33.578406,-117.064168,506.819669,33.578374,-117.064249,456.731835,9.259010,1.734378,33.578363,-117.064477,455.160758
3360.000000,33.578458,-117.064161,442.610325,33.578417,-117.064164,509.766709,33.578374,-117.064249,456.732438,9.069699,1.733942,33.578363,-117.064477,455.161361
3375.000000,33.578465,-117.064158,444.574430,33.578426,-117.064160,512.446014,33.578374,-117.064249,456.733042,8.896371,1.733505,33.578363,-117.064477,455.161964
3390.000000,33.578471,-117.064155,446.375480,33.578435,-117.064156,514.889823,33.578374,-117.064249,456.733645,8.736061,1.733069,33.578363,-117.064477,455.162568
3405.000000,33.578476,-117.064152,448.011032,33.578443,-117.064153,517.094890,33.578374,-117.064249,456.734248,8.590156,1.732633,33.578363,-117.064477,455.163171
3420.000000,33.578481,-117.064150,449.525152,33.578451,-117.064150,519.125300,33.578374,-117.064249,456.734852,8.456813,1.732198,33.578363,-117.064477,455.163774
3435.000000,33.578486,-117.064147,450.961099,33.578457,-117.064147,521.042435,33.578374,-117.064249,456.735455,8.329776,1.731762,33.578363,-117.064477,455.164378
3450.000000,33.578490,-117.064145,452.300811,33.578464,-117.064145,522.819725,33.578374,-117.064249,456.736058,8.210032,1.731326,33.578363,-117.064477,455.164981
3465.000000,33.578494,-117.064143,453.536278,33.578470,-117.064142,524.445265,33.578374,-117.064249,456.736662,8.098266,1.730890,33.578363,-117.064477,455.165584
3480.000000,33.578498,-117.064141,454.688178,33.578475,-117.064140,525.950450,33.578374,-117.064249,456.737265,7.996807,1.730454,33.578363,-117.064477,455.166188
3495.000000,33.578501,-117.064139,455.784263,33.578480,-117.064138,527.374290,33.578374,-117.064249,456.737868,7.900071,1.730018,33.578363,-117.064477,455.166791
3510.000000,33.578504,-117.064137,456.806416,33.578484,-117.064136,528.690962,33.578374,-117.064249,456.738471,7.811964,1.729582,33.578363,-117.064477,455.167394
3525.000000,33.578507,-117.064135,457.767451,33.578488,-117.064134,529.917929,33.578374,-117.064249,456.739075,7.728688,1.729147,33.578363,-117.064477,455.167998
3540.000000,33.578510,-117.064133,458.700829,33.578492,-117.064132,531.105163,33.578374,-117.064249,456.739678,7.649795,1.728711,33.578363,-117.064477,455.168601
3555.000000,33.578513,-117.064131,459.571242,33.578496,-117.064130,532.199621,33.578374,-117.064249,456.740281,7.576313,1.728275,33.578363,-117.064477,455.169204
3570.000000,33.578515,-117.064130,460.396880,33.578499,-117.064129,533.228125,33.578374,-117.064249,456.740885,7.507133,1.727840,33.578363,-117.064477,455.169808
3585.000000,33.578517,-117.064128,461.185550,33.578502,-117.064127,534.202307,33.578374,-117.064249,456.741488,7.442226,1.727404,33.578363,-117.064477,455.170411
3600.000000,33.578519,-117.064127,461.941776,33.578505,-117.064126,535.128685,33.578374,-117.064249,456.742091,7.381101,1.726968,33.578363,-117.064477,455.171014
3615.000000,33.578521,-117.064125,462.680267,33.578507,-117.064124,536.029720,33.578374,-117.064249,456.742695,7.324158,1.726533,33.578363,-117.064477,455.171618
3630.000000,33.578523,-117.064123,463.384336,33.578510,-117.064123,536.879536,33.578373,-117.064249,456.743298,7.270836,1.726097,33.578363,-117.064477,455.172221
3645.000000,33.578525,-117.064122,464.073259,33.578512,-117.064121,537.706611,33.578373,-117.064249,456.743901,7.218785,1.725662,33.578363,-117.064477,455.172824
3660.000000,33.578526,-117.064121,464.729559,33.578514,-117.064120,538.484845,33.578373,-117.064249,456.744505,7.170207,1.725226,33.578363,-117.064477,455.173428
3675.000000,33.578528,-117.064119,465.357661,33.578516,-117.064119,539.220751,33.578373,-117.064249,456.745108,7.124728,1.724791,33.578363,-117.064477,455.174031
3690.000000,33.578529,-117.064118,465.959309,33.578518,-117.064118,539.916276,33.578373,-117.064249,456.745711,7.080871,1.724356,33.578363,-117.064477,455.174634
3705.000000,33.578531,-117.064117,466.539846,33.578520,-117.064117,540.579564,33.578373,-117.064249,456.746315,7.038582,1.723920,33.578363,-117.064477,455.175238
3720.000000,33.578532,-117.064116,467.106977,33.578522,-117.064116,541.222717,33.578373,-117.064249,456.746918,6.998363,1.723485,33.578363,-117.064477,455.175841
3735.000000,33.578533,-117.064114,467.654636,33.578523,-117.064115,541.836883,33.578373,-117.064249,456.747521,6.961842,1.723049,33.578363,-117.064477,455.176444
3750.000000,33.578534,-117.064113,468.196159,33.578524,-117.064114,542.441842,33.578373,-117.064249,456.748125,6.926644,1.722614,33.578363,-117.064477,455.177048
3765.000000,33.578535,-117.064112,468.715316,33.578526,-117.064113,543.012052,33.578373,-117.064249,456.748728,6.892728,1.722179,33.578363,-117.064477,455.177651
3780.000000,33.578536,-117.064111,469.210666,33.578527,-117.064113,543.545672,33.578373,-117.064249,456.749331,6.861343,1.721744,33.578363,-117.064477,455.178254
3795.000000,33.578537,-117.064110,469.698374,33.578528,-117.064112,544.067575,33.578373,-117.064249,456.749935,6.831222,1.721309,33.578363,-117.064477,455.178858
3810.000000,33.578538,-117.064109,470.165935,33.578529,-117.064111,544.558077,33.578373,-117.064249,456.750538,6.802723,1.720873,33.578363,-117.064477,455.179461
3825.000000,33.578539,-117.064108,470.616146,33.578530,-117.064110,545.021496,33.578373,-117.064249,456.751141,6.775769,1.720438,33.578363,-117.064477,455.180064
3840.000000,33.578539,-117.064107,471.050977,33.578531,-117.064110,545.460682,33.578373,-117.064249,456.751745,6.749878,1.720003,33.578363,-117.064477,455.180668
3855.000000,33.578540,-117.064106,471.474300,33.578531,-117.064109,545.881524,33.578373,-117.064249,456.752348,6.724533,1.719568,33.578363,-117.064477,455.181271
3870.000000,33.578541,-117.064105,471.896799,33.578532,-117.064108,546.301315,33.578373,-117.064249,456.752951,6.700272,1.719133,33.578363,-117.064477,455.181874
3885.000000,33.578541,-117.064104,472.301396,33.578533,-117.064108,546.692777,33.578373,-117.064249,456.753555,6.677367,1.718698,33.578363,-117.064477,455.182478
3900.000000,33.578542,-117.064103,472.697704,33.578533,-117.064107,547.071447,33.578373,-117.064249,456.754158,6.656128,1.718263,33.578363,-117.064477,455.183081
3915.000000,33.578543,-117.064102,473.081577,33.578534,-117.064107,547.430201,33.578373,-117.064249,456.754761,6.635650,1.717828,33.578363,-117.064477,455.183684
3930.000000,33.578543,-117.064101,473.452691,33.578534,-117.064106,547.768554,33.578373,-117.064249,456.755365,6.616107,1.717393,33.578363,-117.064477,455.184288
3945.000000,33.578543,-117.064100,473.816846,33.578534,-117.064106,548.095802,33.578373,-117.064249,456.755968,6.597362,1.716958,33.578363,-117.064477,455.184891
3960.000000,33.578544,-117.064099,474.176028,33.578535,-117.064105,548.415134,33.578373,-117.064249,456.756571,6.579372,1.716524,33.578363,-117.064477,455.185494
3975.000000,33.578544,-117.064098,474.520190,33.578535,-117.064105,548.710343,33.578373,-117.064249,456.757175,6.562475,1.716089,33.578363,-117.064477,455.186098
3990.000000,33.578545,-117.064097,474.850193,33.578535,-117.064104,548.982988,33.578373,-117.064249,456.757778,6.547089,1.715654,33.578363,-117.064477,455.186701
4005.000000,33.578545,-117.064096,475.185344,33.578535,-117.064104,549.264090,33.578373,-117.064249,456.758381,6.532113,1.715219,33.578363,-117.064477,455.187304
4020.000000,33.578545,-117.064096,475.513547,33.578535,-117.064104,549.533938,33.578373,-117.064249,456.758985,6.517733,1.714784,33.578363,-117.064477,455.187908
4035.000000,33.578545,-117.064095,475.831483,33.578535,-117.064103,549.787224,33.578373,-117.064249,456.759588,6.504269,1.714350,33.578362,-117.064477,455.188511
4050.000000,33.578546,-117.064094,476.141205,33.578535,-117.064103,550.027231,33.578373,-117.064249,456.760191,6.491562,1.713915,33.578362,-117.064477,455.189114
4065.000000,33.578546,-117.064093,476.440930,33.578535,-117.064103,550.250958,33.578373,-117.064249,456.760795,6.479500,1.713480,33.578362,-117.064477,455.189718
4080.000000,33.578546,-117.064092,476.732163,33.578535,-117.064103,550.460687,33.578373,-117.064249,456.761398,6.467687,1.713046,33.578362,-117.064477,455.190321
4095.000000,33.578546,-117.064092,477.020134,33.578534,-117.064102,550.665288,33.578373,-117.064249,456.762001,6.456571,1.712611,33.578362,-117.064477,455.190924
4110.000000,33.578546,-117.064091,477.307173,33.578534,-117.064102,550.868522,33.578373,-117.064249,456.762605,6.445925,1.712177,33.578362,-117.064477,455.191528
4125.000000,33.578546,-117.064090,477.575587,33.578534,-117.064102,551.041055,33.578373,-117.064249,456.763208,6.435890,1.711742,33.578362,-117.064477,455.192131
4140.000000,33.578546,-117.064090,477.831917,33.578533,-117.064102,551.193679,33.578373,-117.064249,456.763811,6.426309,1.711308,33.578362,-117.064477,455.192734
